State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Tamil_Nadu,7,23,1980,1,0,3,4,KRISHNAN S.,M,JNP(S),2552,,472487,757333,DINDIGUL,GEN,,7,62.39,0.54,yes,1162,0.25,2.08,GETN27929,National Party,15079,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,23,1980,1,0,3,5,MUSTABA P.M.,M,IND,1390,,472487,757333,DINDIGUL,GEN,,7,62.39,0.29,yes,163,0.03,2.08,GETN27930,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,23,1980,1,0,3,6,SUDALAIMUTHU PILLAI M.,M,IND,1227,,472487,757333,DINDIGUL,GEN,,7,62.39,0.26,yes,7,0,2.08,GETN27927,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,23,1980,1,0,3,7,SUBRAMANIAN K.,M,IND,1220,,472487,757333,DINDIGUL,GEN,,7,62.39,0.26,yes,0,0,2.08,GETN27926,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,24,1980,1,0,3,1,SUBBURAMAN A.G.,M,INC(I),292380,,526182,788417,MADURAI,GEN,,7,66.74,55.57,no,69195,13.15,2.04,AEMD84778,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,24,1980,1,0,3,2,BALASSUBRAMANYAM A.,M,CPM,223185,,526182,788417,MADURAI,GEN,,7,66.74,42.42,no,218139,41.46,2.04,AEMD272924,National Party,14635,TRUE,2,CPM,14635,DINDIGUL,FALSE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,24,1980,1,0,3,3,SUNDARARAJ THEVAR P.,M,IND,5046,,526182,788417,MADURAI,GEN,,7,66.74,0.96,yes,2458,0.47,2.04,GETN27932,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,24,1980,1,0,3,4,KRISHNAN JANAK J.S.,M,IND,2588,,526182,788417,MADURAI,GEN,,7,66.74,0.49,yes,1164,0.22,2.04,GETN270584,Independents,10809,TRUE,2,IND,10809,MADURAI,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,24,1980,1,0,3,5,KAMARAJ S.,M,IND,1424,,526182,788417,MADURAI,GEN,,7,66.74,0.27,yes,527,0.1,2.04,GETN27933,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,24,1980,1,0,3,6,KARUPPIAH CHETTIAR P.,M,IND,897,,526182,788417,MADURAI,GEN,,7,66.74,0.17,yes,235,0.04,2.04,GETN27934,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,24,1980,1,0,3,7,UDHAYANAN KANNIWADI,M,IND,662,,526182,788417,MADURAI,GEN,,7,66.74,0.13,yes,0,0,2.04,GETN27936,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,25,1980,1,0,3,1,NATARAJAN CUMBUM N.,M,DMK,255204,,497460,735391,PERIYAKULAM,GEN,,3,67.65,51.3,no,19882,4,2.08,GETN27939,State-based Party,10192,FALSE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,25,1980,1,0,3,2,RAMASAMY S.,M,ADK,235322,,497460,735391,PERIYAKULAM,GEN,,3,67.65,47.3,no,228388,45.91,2.08,GETN24704,State-based Party,930,FALSE,2,ADK,930,PERIYAKULAM,TRUE,TRUE,1,FALSE,TRUE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,25,1980,1,0,3,3,SURULIVELU,M,IND,6934,,497460,735391,PERIYAKULAM,GEN,,3,67.65,1.39,yes,0,0,2.08,GETN271334,Independents,10809,FALSE,2,IND,10809,PERIYAKULAM,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,26,1980,1,0,3,1,DORAI SEBASTIAN S.A.,M,INC(I),281149,,506788,762973,KARUR,GEN,,5,66.42,55.48,no,74134,14.63,2.08,GETN27945,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,26,1980,1,0,3,2,KANAGARAJ K.,M,ADK,207015,,506788,762973,KARUR,GEN,,5,66.42,40.85,no,195800,38.64,2.08,GETN27943,State-based Party,930,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,26,1980,1,0,3,3,ELAMARAN P.M.,M,JNP(S),11215,,506788,762973,KARUR,GEN,,5,66.42,2.21,yes,5965,1.18,2.08,GETN27942,National Party,15079,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,26,1980,1,0,3,4,APPARAVO M.,M,IND,5250,,506788,762973,KARUR,GEN,,5,66.42,1.04,yes,3091,0.61,2.08,GETN27941,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,26,1980,1,0,3,5,MARIMUTHU V.,M,IND,2159,,506788,762973,KARUR,GEN,,5,66.42,0.43,yes,0,0,2.08,GETN27944,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,27,1980,1,0,3,1,SELVARAJU N.,M,DMK,278485,,512709,722379,TIRUCHIRAPPALLI,GEN,,8,70.98,54.32,no,73599,14.35,2.17,GETN27946,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,27,1980,1,0,3,2,RANGARAJAN T.K.,M,CPM,204886,,512709,722379,TIRUCHIRAPPALLI,GEN,,8,70.98,39.96,no,181753,35.45,2.17,GETN27947,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,27,1980,1,0,3,3,LALGUDI RAJENDRAN V.,M,IND,23133,,512709,722379,TIRUCHIRAPPALLI,GEN,,8,70.98,4.51,yes,21129,4.12,2.17,GETN27948,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,27,1980,1,0,3,4,PERIYANNAN S.,M,IND,2004,,512709,722379,TIRUCHIRAPPALLI,GEN,,8,70.98,0.39,yes,800,0.16,2.17,GETN27949,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,27,1980,1,0,3,5,SELVANATHAN M.J.,M,IND,1204,,512709,722379,TIRUCHIRAPPALLI,GEN,,8,70.98,0.23,yes,91,0.02,2.17,GETN271579,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,27,1980,1,0,3,6,VELU C.,M,IND,1113,,512709,722379,TIRUCHIRAPPALLI,GEN,,8,70.98,0.22,yes,127,0.02,2.17,GETN27950,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,27,1980,1,0,3,7,VIJAYA RENGAN N.,M,IND,986,,512709,722379,TIRUCHIRAPPALLI,GEN,,8,70.98,0.19,yes,88,0.02,2.17,GETN27951,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,27,1980,1,0,3,8,RATHINAM S.,M,IND,898,,512709,722379,TIRUCHIRAPPALLI,GEN,,8,70.98,0.18,yes,0,0,2.17,GETN27953,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,28,1980,1,0,3,1,MANI K.B.S.,M,INC(I),282767,,480175,694116,PERAMBALUR,SC,,6,69.18,58.89,no,99172,20.65,2,GETN270581,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,28,1980,1,0,3,2,THANGARAJU S.,M,ADK,183595,,480175,694116,PERAMBALUR,SC,,6,69.18,38.24,no,178783,37.23,2,GETN27954,State-based Party,930,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,28,1980,1,0,3,3,KUMARAVEL K.,M,IND,4812,,480175,694116,PERAMBALUR,SC,,6,69.18,1,yes,800,0.17,2,GETN27958,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,28,1980,1,0,3,4,AYYAKKANNU M.,M,IND,4012,,480175,694116,PERAMBALUR,SC,,6,69.18,0.84,yes,508,0.11,2,GETN27959,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,28,1980,1,0,3,5,KARMEHAM K.,M,IND,3504,,480175,694116,PERAMBALUR,SC,,6,69.18,0.73,yes,2019,0.42,2,GETN27956,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,28,1980,1,0,3,6,VADIVEL P.,M,IND,1485,,480175,694116,PERAMBALUR,SC,,6,69.18,0.31,yes,0,0,2,GETN27955,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,29,1980,1,0,3,1,KUDANTHAI RAMALINGAM N.,M,INC(I),291625,,509810,676693,MAYILADUTURAI,GEN,,4,75.34,57.2,no,92005,18.05,2.08,GETN24719,National Party,3482,TRUE,2,INC,3482,MAYILADUTURAI,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,29,1980,1,0,3,2,GOVINDASAMY S.,M,JNP,199620,,509810,676693,MAYILADUTURAI,GEN,,4,75.34,39.16,no,185877,36.46,2.08,GETN24721,National Party,4406,TRUE,2,NCO,3805,MAYILADUTURAI,TRUE,FALSE,0,TRUE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,29,1980,1,0,3,3,MAYURAM SUNDARESAN P.,M,JNP(S),13743,,509810,676693,MAYILADUTURAI,GEN,,4,75.34,2.7,yes,8921,1.75,2.08,GETN27962,National Party,15079,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,29,1980,1,0,3,4,MALAVAI SINGARAVELAN T.,M,IND,4822,,509810,676693,MAYILADUTURAI,GEN,,4,75.34,0.95,yes,0,0,2.08,GETN27963,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,30,1980,1,0,3,1,KARUNANITHI-THAZHAI,M,DMK,278561,,546448,684297,NAGAPATTINAM,SC,,2,79.86,50.98,no,10674,1.95,2,GETN24723,State-based Party,10192,FALSE,2,DMK,10192,NAGAPATTINAM,TRUE,TRUE,1,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,30,1980,1,0,3,2,MURUGAYAN K.,M,CPI,267887,,546448,684297,NAGAPATTINAM,SC,,2,79.86,49.02,no,0,0,2,GETN27964,State-based Party,2444,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,31,1980,1,0,3,1,SINGARAVADIVEL S.,M,INC(I),268382,,506949,660633,THANJAVUR,GEN,,5,76.74,52.94,no,44539,8.79,2.13,GETN270603,National Party,3482,FALSE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,31,1980,1,0,3,2,THANGAMUTHU K.,M,ADK,223843,GEN,506949,660633,THANJAVUR,GEN,,5,76.74,44.15,no,214976,42.41,2.13,GETN27968,State-based Party,930,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,31,1980,1,0,3,3,AMBALAPATTU SUBBAIYAN K.,M,IND,8867,,506949,660633,THANJAVUR,GEN,,5,76.74,1.75,yes,4508,0.89,2.13,GETN27967,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,31,1980,1,0,3,4,SETHUMADHAVAN A.,M,INC(U),4359,,506949,660633,THANJAVUR,GEN,,5,76.74,0.86,yes,2861,0.56,2.13,GETN27969,National Party,3823,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,31,1980,1,0,3,5,GANAPATI T.M.,M,IND,1498,,506949,660633,THANJAVUR,GEN,,5,76.74,0.3,yes,0,0,2.13,GETN27966,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,32,1980,1,0,3,1,V.N. SWAMYNATHAN,M,INC(I),294494,,589914,743763,PUDUKKOTTAI,GEN,,5,79.31,49.92,no,16099,2.73,2.13,GETN27974,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,32,1980,1,0,3,2,KUZHA CHELLAIYA,M,ADK,278395,,589914,743763,PUDUKKOTTAI,GEN,,5,79.31,47.19,no,271909,46.09,2.13,AETN204300,State-based Party,930,TRUE,2,IND,10809,PUDUKKOTTAI,TRUE,FALSE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,32,1980,1,0,3,3,S. SOORYANARAYANAN,M,IND,6486,,589914,743763,PUDUKKOTTAI,GEN,,5,79.31,1.1,yes,97,0.02,2.13,GETN27973,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,32,1980,1,0,3,4,M. DHANDAYUDHAPANI,M,IND,6389,,589914,743763,PUDUKKOTTAI,GEN,,5,79.31,1.08,yes,2239,0.38,2.13,GETN27972,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,32,1980,1,0,3,5,K. RAMANUJAM,M,JNP(S),4150,,589914,743763,PUDUKKOTTAI,GEN,,5,79.31,0.7,yes,0,0,2.13,GETN27975,National Party,15079,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,33,1980,1,0,3,1,SWAMINATHAN R.V.,M,INC(I),306748,,504428,725576,SIVAGANGA,GEN,,6,69.52,60.81,no,134561,26.68,2.04,GETN21429,National Party,3482,TRUE,3,INC,3482,MADURAI,FALSE,TRUE,3,FALSE,TRUE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,33,1980,1,0,3,2,PANDIAN D.,M,CPI,172187,,504428,725576,SIVAGANGA,GEN,,6,69.52,34.14,no,154482,30.63,2.04,GETN9713,State-based Party,2444,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,33,1980,1,0,3,3,SUBRAMANIAN M.,M,IND,17705,,504428,725576,SIVAGANGA,GEN,,6,69.52,3.51,yes,14632,2.9,2.04,AETN197003,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,33,1980,1,0,3,4,SEENIPULAVAR N.N.K.,M,IND,3073,,504428,725576,SIVAGANGA,GEN,,6,69.52,0.61,yes,544,0.11,2.04,GETN27981,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,33,1980,1,0,3,5,SOMASUNDARAM ODAIYAR V.,M,IND,2529,,504428,725576,SIVAGANGA,GEN,,6,69.52,0.5,yes,343,0.07,2.04,GETN24734,Independents,10809,TRUE,2,IND,10809,SIVAGANGA,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,33,1980,1,0,3,6,ALAGAPPAN R.M.,M,IND,2186,,504428,725576,SIVAGANGA,GEN,,6,69.52,0.43,yes,0,0,2.04,GETN27980,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,34,1980,1,0,3,1,SATHIYENDRAN M.S.K.,M,DMK,275049,,485422,736600,RAMANATHAPURAM,GEN,,8,65.9,56.66,no,84133,17.33,2.13,GETN24736,State-based Party,10192,TRUE,2,DMK,10192,RAMANATHAPURAM,TRUE,TRUE,1,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,34,1980,1,0,3,2,ANBALAGAN P.,M,ADK,190916,,485422,736600,RAMANATHAPURAM,GEN,,8,65.9,39.33,no,182616,37.62,2.13,GETN271487,State-based Party,930,TRUE,2,ADK,930,RAMANATHAPURAM,TRUE,TRUE,1,FALSE,TRUE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,34,1980,1,0,3,3,BALARAMAN S.,M,IND,8300,,485422,736600,RAMANATHAPURAM,GEN,,8,65.9,1.71,yes,4192,0.86,2.13,GETN27986,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,34,1980,1,0,3,4,KALYANDAS MATADIPATHI,M,IND,4108,,485422,736600,RAMANATHAPURAM,GEN,,8,65.9,0.85,yes,195,0.04,2.13,GETN27987,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,34,1980,1,0,3,5,APPAN G.A.,M,IND,3913,,485422,736600,RAMANATHAPURAM,GEN,,8,65.9,0.81,yes,2428,0.5,2.13,GETN27983,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,34,1980,1,0,3,6,VADIVAL THEVAR S.,M,IND,1485,,485422,736600,RAMANATHAPURAM,GEN,,8,65.9,0.31,yes,392,0.08,2.13,GETN27985,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,34,1980,1,0,3,7,MANI PANAI A.,M,IND,1093,,485422,736600,RAMANATHAPURAM,GEN,,8,65.9,0.23,yes,535,0.11,2.13,GETN27982,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,34,1980,1,0,3,8,MUTHUSAMY BHRATHI N.,M,JNP(S),558,,485422,736600,RAMANATHAPURAM,GEN,,8,65.9,0.11,yes,0,0,2.13,GETN272123,National Party,15079,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,1,SOURDARARAJAN N.,M,ADK,234654,,509343,756211,SIVAKASI,GEN,,15,67.35,46.07,no,6612,1.3,2.44,GETN27994,State-based Party,930,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,2,JAYALAKSHIMI V.,F,INC(I),228042,,509343,756211,SIVAKASI,GEN,,15,67.35,44.77,no,206885,40.62,2.44,GETN21458,National Party,3482,TRUE,3,INC,3482,SIVAKASI,TRUE,TRUE,2,FALSE,TRUE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,3,SRIRAM R.M.,M,IND,21157,,509343,756211,SIVAKASI,GEN,,15,67.35,4.15,yes,8735,1.71,2.44,GETN28002,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,4,RAJU S.P.,M,IND,12422,,509343,756211,SIVAKASI,GEN,,15,67.35,2.44,yes,9967,1.96,2.44,GETN24740,Independents,10809,TRUE,2,IND,10809,SIVAKASI,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,5,APPAN G.A.,M,IND,2455,,509343,756211,SIVAKASI,GEN,,15,67.35,0.48,yes,53,0.01,2.44,GETN27996,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,6,SHENBAGAMOORTHY S.P.,M,IND,2402,,509343,756211,SIVAKASI,GEN,,15,67.35,0.47,yes,546,0.11,2.44,GETN27993,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,7,SURIYANARAYANAN R.,M,INC(U),1856,GEN,509343,756211,SIVAKASI,GEN,,15,67.35,0.36,yes,682,0.13,2.44,GETN9282,National Party,3823,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,8,ARULRAJ TTHEVVAR S.,M,IND,1174,,509343,756211,SIVAKASI,GEN,,15,67.35,0.23,yes,183,0.04,2.44,GETN27995,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,9,JAGANATTHAN A.,M,IND,991,,509343,756211,SIVAKASI,GEN,,15,67.35,0.19,yes,82,0.02,2.44,GETN27992,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,10,VEERAPUTHINA NADAR V.S.,M,IND,909,,509343,756211,SIVAKASI,GEN,,15,67.35,0.18,yes,103,0.02,2.44,GETN27991,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,11,KALIPPAN K.,M,IND,806,,509343,756211,SIVAKASI,GEN,,15,67.35,0.16,yes,97,0.02,2.44,GETN27990,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,12,VELLAICHAMY ALIAS APPU REDDIAR,M,IND,709,,509343,756211,SIVAKASI,GEN,,15,67.35,0.14,yes,39,0.01,2.44,GETN27997,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,13,RAJAN S.,M,IND,670,,509343,756211,SIVAKASI,GEN,,15,67.35,0.13,yes,100,0.02,2.44,GETN27998,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,14,SANTHARAM V.N.,M,IND,570,,509343,756211,SIVAKASI,GEN,,15,67.35,0.11,yes,44,0.01,2.44,GETN28000,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,35,1980,1,0,3,15,LAKSHMANASUBBARAJULU G.,M,IND,526,,509343,756211,SIVAKASI,GEN,,15,67.35,0.1,yes,0,0,2.44,GETN24700,Independents,10809,TRUE,2,IND,10809,MADURAI,FALSE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,36,1980,1,0,3,1,SIVAPRAKASAM D.S.A.,M,DMK,256626,,467531,702603,TIRUNELVELI,GEN,,9,66.54,54.89,no,59962,12.83,2.08,GETN28011,State-based Party,10192,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,36,1980,1,0,3,2,ARUNACHALAM V.,M,ADK,196664,,467531,702603,TIRUNELVELI,GEN,,9,66.54,42.06,no,189050,40.44,2.08,GETN24753,State-based Party,930,TRUE,2,ADK,930,TIRUNELVELI,TRUE,TRUE,1,FALSE,TRUE,TRUE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,36,1980,1,0,3,3,MURUGESAN S.,M,IND,7614,,467531,702603,TIRUNELVELI,GEN,,9,66.54,1.63,yes,5588,1.2,2.08,GETN272078,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,36,1980,1,0,3,4,PANDIAN,M,IND,2026,,467531,702603,TIRUNELVELI,GEN,,9,66.54,0.43,yes,770,0.16,2.08,GETN28005,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,36,1980,1,0,3,5,CHELLASAMY P.,M,IND,1256,,467531,702603,TIRUNELVELI,GEN,,9,66.54,0.27,yes,100,0.02,2.08,GETN272073,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,36,1980,1,0,3,6,SUBBA NAICKER S.,M,IND,1156,,467531,702603,TIRUNELVELI,GEN,,9,66.54,0.25,yes,299,0.06,2.08,GETN28013,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,36,1980,1,0,3,7,DAVID NADAR,M,IND,857,,467531,702603,TIRUNELVELI,GEN,,9,66.54,0.18,yes,17,0,2.08,GETN28008,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,36,1980,1,0,3,8,GNANNSUNDARAM PILLAI Z.,M,IND,840,,467531,702603,TIRUNELVELI,GEN,,9,66.54,0.18,yes,348,0.07,2.08,GETN28009,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Tamil_Nadu,7,36,1980,1,0,3,9,RAMASAMY REDDIAR P.,M,IND,492,,467531,702603,TIRUNELVELI,GEN,,9,66.54,0.11,yes,0,0,2.08,GETN28006,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
